symbol,close,rs,rs_ma,rs_slope,price_sma20,price_wma200,score,total_active,tier,conditions,run_date,data_flag,is_clean,rs_rank,grade,sector
MKPL,5.08,-0.3618,-0.3133,-0.0211,5.99,11.28,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
GTLINFRA,1.1,-0.3623,-0.4074,0.1323,1.25,1.6,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Infrastructure
SANCO,2.21,-0.3637,-0.4574,-0.0999,2.28,4.67,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
ASHIMASYN,14.1,-0.3643,-0.4478,0.1583,18.43,23.9,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
JYOTISTRUC,12.55,-0.3647,-0.6163,0.2969,11.01,18.56,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
BAGFILMS,5.1,-0.3649,-0.3831,0.0106,6.25,7.45,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
HCC,17.38,-0.3684,-0.446,0.1,21.3,29.75,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
ANMOL,11.87,-0.3686,-0.4921,0.1335,13.8,27.98,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
EASEMYTRIP,8.62,-0.3689,-0.5304,0.2239,7.52,15.15,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
UMESLTD,4.1,-0.3729,-0.3278,-0.1041,4.9,5.66,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
JPASSOCIAT,2.87,-0.3734,-0.4742,0.0805,3.39,7.64,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
JHS,9.5,-0.3768,-0.516,0.11,10.9,17.64,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
AKSHAR,0.42,-0.3787,-0.3361,-0.0181,0.53,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
PEARLPOLY,18.78,-0.3795,-0.3962,0.0752,22.82,29.61,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
HDIL,2.47,-0.3803,-0.4052,0.1898,2.52,3.56,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
IMPEXFERRO,1.7,-0.3819,-0.4267,0.0734,1.83,2.84,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
INVENTURE,1.08,-0.3822,-0.4365,0.1025,1.23,1.93,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
GVKPIL,2.79,-0.383,-0.3919,0.0446,3.14,5.35,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
CELEBRITY,8.03,-0.3843,-0.4192,0.136,9.0,14.04,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
RUCHINFRA,5.74,-0.389,-0.4647,0.1193,6.58,9.82,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Infrastructure
RAMASTEEL,7.11,-0.3918,-0.3072,0.0172,9.16,11.26,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Metals
PRITIKAUTO,13.21,-0.3923,-0.4455,0.0746,14.18,21.15,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Auto
ASMS,10.23,-0.3938,-0.4114,0.1119,12.15,15.29,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
FELDVR,2.97,-0.3961,-0.431,0.0517,3.09,4.55,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
ORIENTALTL,6.62,-0.397,-0.2412,-0.0866,8.38,9.84,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
GATECH,0.49,-0.3994,-0.2854,-0.0171,0.56,,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,IT
RHFL,2.14,-0.3999,-0.197,-0.2248,3.01,3.65,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
RUSHIL,17.73,-0.4,-0.3368,-0.0492,22.53,29.21,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
RAJMET,3.83,-0.4036,-0.5435,0.1309,4.18,8.52,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
FLFL,1.2,-0.4048,-0.3852,-0.0241,1.4,2.56,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
FCONSUMER,0.36,-0.406,-0.295,0.0072,0.42,0.67,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
NAGAFERT,4.37,-0.4067,-0.509,0.1043,4.8,7.94,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SETUINFRA,0.4,-0.4083,-0.4292,-0.0158,0.47,0.75,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Infrastructure
MADHUCON,4.73,-0.4084,-0.4201,0.0754,6.03,7.94,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
LAXMICOT,15.35,-0.4133,-0.4274,0.1373,18.67,25.65,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SAKUMA,1.83,-0.4163,-0.4534,0.0969,2.22,3.53,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SADBHIN,3.24,-0.4172,-0.454,0.0364,3.68,5.11,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
RPPL,16.6,-0.4184,-0.5274,0.1576,18.22,29.47,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
PILITA,8.49,-0.4214,-0.3416,0.0725,10.24,12.45,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
LAL,7.52,-0.4224,-0.5748,0.1662,8.97,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
HEADSUP,8.13,-0.424,-0.2632,-0.1023,9.25,11.7,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SUBEXLTD,9.16,-0.4246,-0.5039,0.1359,11.37,21.64,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
TREEHOUSE,9.84,-0.4249,-0.5563,0.2064,8.03,14.53,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
NECCLTD,14.07,-0.4257,-0.4571,0.0942,18.23,24.52,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SHRENIK,0.44,-0.428,-0.4024,0.0701,0.48,0.8,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
PATINTLOG,10.25,-0.4303,-0.4084,-0.0158,13.2,17.02,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
MTEDUCARE,1.38,-0.4307,-0.3853,-0.0434,1.76,3.03,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
IL&FSTRANS,2.45,-0.4364,-0.4929,0.0739,2.81,4.1,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
DNAMEDIA,3.43,-0.4373,-0.339,0.0068,3.91,4.64,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Pharma
VIVIDHA,0.56,-0.4413,-0.3831,0.0104,0.67,0.93,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
PRAKASHSTL,4.37,-0.442,-0.4515,-0.0036,4.77,6.7,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
ZEEMEDIA,8.49,-0.4439,-0.531,0.1619,9.14,13.26,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Pharma
OMKARCHEM,4.75,-0.4463,-0.4231,-0.0484,5.42,7.79,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Chemicals
AIRAN,16.4,-0.4471,-0.4627,0.1561,18.8,25.68,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SHYAMCENT,5.12,-0.4481,-0.5608,0.0918,6.06,13.03,3,7,Watchlist,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
KANANIIND,1.51,-0.4487,-0.4062,0.0055,1.71,2.81,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
ADROITINFO,10.21,-0.449,-0.5124,0.0481,10.34,14.59,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,IT
SIMBHALS,8.49,-0.4498,-0.5255,0.057,10.1,19.71,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
GTECJAINX,19.24,-0.4546,-0.4318,0.0263,22.61,,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SHIVAMAUTO,19.59,-0.4548,-0.4213,0.1155,25.02,33.5,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Auto
SPCENET,5.03,-0.4558,-0.5381,-0.1008,7.2,16.16,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SUPERSPIN,6.4,-0.4595,-0.3675,0.0457,8.34,9.42,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
COMPINFO,1.39,-0.4603,-0.4514,0.0458,1.68,5.05,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,IT
SHANTI,6.94,-0.4621,-0.4696,0.0932,8.75,14.69,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
RADIOCITY,6.04,-0.463,-0.4897,0.0645,6.73,12.08,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SUVIDHAA,3.0,-0.4649,-0.4055,0.0369,3.55,4.8,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
VIPCLOTHNG,19.99,-0.4695,-0.3331,-0.0494,30.16,39.06,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
ANSALAPI,4.0,-0.4695,-0.6691,0.2226,3.58,8.01,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
ACCURACY,4.88,-0.4733,-0.4618,0.0525,5.73,9.39,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
AKSHOPTFBR,4.86,-0.4807,-0.4471,-0.017,6.32,8.98,1,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
EDUCOMP,1.07,-0.4813,-0.4324,-0.008,1.22,2.09,0,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
DANGEE,2.98,-0.4814,-0.5066,0.0936,3.65,7.53,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SITINET,0.35,-0.4822,-0.5464,0.0747,0.38,0.7,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
AJOONI,4.43,-0.485,-0.4245,0.0317,4.64,5.72,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
HLVLTD,7.95,-0.4852,-0.4892,0.0516,9.5,16.14,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
SARVESHWAR,3.82,-0.4863,-0.5273,0.0563,4.45,6.65,2,7,Filtered,"{'C1_RS_Positive': False, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,PENNY_STOCK,False,,?,Other
